Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,MOZ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,12.09652996,,,,,,,,,,,,,,,,,24.96419907,,,,,,33.19395828,,,,,,36.45227814,,,,,,43.06246185,,50.29513931,,,,53.79999924,
Mozambique,MOZ,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,25.11539078,,,,,,,,,,,,,,,,,36.55310822,,,,,,50.03890991,,,,,39.45000076,56.54005051,,,,,,62.66698837,,65.48976898,,,,69.05000305,
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.26086998,,36.41304398,,47.82608795,,39.45946121,28.10810852,33.83084488,24.50980377,26.96078491,25.72815514,34.46601868,35.40670013,35.88516617,33.64928818,34.59715652,36.96682358,36.05769348,32.69230652,25,24.03846169,23.07692337,22.11538506,24.51922989,24.51922989,
Mozambique,MOZ,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,399,399,399,399,399,,,
Mozambique,MOZ,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,
Mozambique,MOZ,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9,,,,,,,,,,,94.5,,,,
Mozambique,MOZ,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,8,,,,
Mozambique,MOZ,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,11.4,,,,
Mozambique,MOZ,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,160,160,160,160,160,,,
Mozambique,MOZ,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,1.6,,,,
Mozambique,MOZ,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,MOZ,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,
Mozambique,MOZ,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9564,97.6326,99.6134,98.501,99.6503,,,96.011,107.4233,103.2959,,,,,,,,
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.27322388,,38.79781342,,36.06557465,,42.70270157,37.29729843,34.3283577,35.7843132,29.75609779,33.98058319,34.95145798,33.97129059,32.05741501,29.85782051,29.85782051,31.7535553,23.07692337,22.11538506,18.75,18.26922989,17.30769157,17.78846169,21.15384674,22.59615326,
Mozambique,MOZ,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14239299260,15673503330,18780738620,,,,23088000000,21963530670,24460751350,25141900000,33247300000,35505700000,
Mozambique,MOZ,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254697460,7079406600,7520966200,,,,733000000,1482479840,1133844490,1062400000,2210690000,2589800000,
Mozambique,MOZ,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41531252,27.85358549,28.97922011,,,,16.2968401,14.8091929,16.12406568,13.23273298,17.31655458,17.18035528,
Mozambique,MOZ,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.15558964,35.06410379,41.68892234,44.22630167,46.65670542,44.58657122,41.59166698,51.795066,46.87080873,55.86485619,46.67301171,41.95745079,
Mozambique,MOZ,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55600154411,71389161021,88205697402,1.11523E+11,1.35085E+11,1.29657E+11,1.5279E+11,1.86498E+11,1.91993E+11,2.58903E+11,2.1287E+11,2.40772E+11,
Mozambique,MOZ,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169536742,5609365835,6816085625,8700188277,11961100000,12643480000,12663502000,12031829150,14927441000,15377627000,15130200000,17963704000,
Mozambique,MOZ,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.65784931,36.39135578,34.28144996,32.89558686,31.47888837,31.15794893,37.00234673,30.00431065,33.46869142,29.46000126,30.65447859,35.565176,
Mozambique,MOZ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36031849,19.00326051,20.93502948,24.26348913,27.62622601,24.44385226,21.63043558,24.0052787,23.2762858,28.74346383,22.8148657,25.73320948,
Mozambique,MOZ,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.23490548,31.8511703,27.770518,26.34995998,22.33360288,23.75434752,12.1189363,11.95962669,11.87606337,9.860371444,18.73201315,16.94490245,
Mozambique,MOZ,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.663828197,7.140448104,6.59290372,9.95857921,,,,,,,,,
Mozambique,MOZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.26291793,78.77518494,82.29605929,79.50735746,101.9535416,86.24424311,
Mozambique,MOZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373140007,,,,0.412129998,,0.140009999,,0.386350006,,,,,0.313120008,,,,,,,
Mozambique,MOZ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61,,,,39.11,
Mozambique,MOZ,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.55,,,,59.47,
Mozambique,MOZ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.534166667,16.12916667,11.77,9.344166667,7.717888889,8.720208333,12.54083333,12.17004657,11.66559094,8.192321976,7.666796241,7.325232798,6.152670684,6.578224533,6.116840801,5.38106707,6.525505519,6.219898593,6.334618489,10.42463811,10.7656964,9.430374869,9.90253039,10.28968431,11.15142305,12.34574452
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.427552781,13.24508791,8.489486755,14.5028053,3.788613309,12.42554217,11.16660561,2.60245457,4.261352509,2.559748758,3.550759674,17.41804182,15.11320739,3.9113344,2.802703079,3.483935675,6.40847653,10.27940181
Mozambique,MOZ,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.10436116,22.91642543,24.054299,22.65897317,21.59605446,15.45743648,15.54484595,15.72515347,16.96666049,20.80227356,18.41884963,21.00695453,21.71734977,20.00949449,22.22702734,23.16803024,24.84677753,26.45610617,32.65815925,35.37695422,34.39926374,40.09580016,42.35348848,47.61386807,52.28688017,48.77979762,45.90529368,46.62652799,49.18524144,59.35279552,57.57483292,56.72731284
Mozambique,MOZ,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-730517000,-922023000,-2002374985,-2708438917,-5676903788,-3242492445,-3625506527,-1663862479,-963812410.5,-433429625.1,613728577.1,4068078130,7672866673,11006197753,14763647308,26117151263,34083988840,47607006047,54282605748,56957281630,63736543241,79875334286,72998950025,94333494463,99959744216,1.04761E+11,1.15298E+11,1.54238E+11,1.91521E+11,1.95511E+11,2.46462E+11,3.13198E+11,2.4218E+11,2.03308E+11
Mozambique,MOZ,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,55294036.6,45886268.13,56746936.22,118022757.9,173596742.6,203495525.2,231744264.3,240557217.2,233365000.2,187240821.7,177505720.9,195318936.2,344062454.7,517354652.8,608498397.7,654007640.5,723179361.3,713224219.9,802498122.6,937499604.2,1130955247,1053820109,1155731242,1444691333,1577732161,2099266030,2159394788,2468771604,2770241526,3142333833,3009982304,2411423723,1885918238,3179314610,2925704864,3697233290,3836111854,3550532063,2709341999
Mozambique,MOZ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42884314,25.32149229,37.31715914,48.56373527,21.18218272,18.99622869,17.36978532,17.86759592,12.75806149,11.58044312,16.89607273,22.67127972,18.65512612,15.55343858,18.60684681,22.56809851,35.59764748,44.78303216,54.85156893,64.35031328,44.95096202,54.27993034
Mozambique,MOZ,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,2.05,2.09,2.42,2.57,2.94,3.38,3.62,3.85,3.87,4.12,4.29,4.36,4.3,4.24,4.1,4,3.71,
Mozambique,MOZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44871059,13.44871589,13.44871589,13.43716466,17.98438473,17.98438473,17.98438473
Mozambique,MOZ,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,,
Mozambique,MOZ,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.983471074,2.094824906,2.19719197,2.291617981,2.378992469,2.460076889,2.535526873,2.605909994,2.67172007,2.733388769,2.791295086,2.953483738,3.05878178,3.15421063,3.24109568,3.320535164,3.108641685,2.910652803,2.725243355,2.551251382,2.387653757,2.233546052,2.088125809,1.950678564,1.820566104,1.697216565,1.697216565,1.697216565,1.697216565,1.697216565,1.697216565,,
Mozambique,MOZ,Total fisheries production (metric tons),ER.FSH.PROD.MT,13400,12800,12800,13500,13900,16200,17300,17000,17700,19000,20100,22900,22900,26300,28660,25490,27900,26950,25940,28630,33850,40630,38180,40940,34947,36326,42683,39805,35453,30187,31197,29351,24402,23325,23778,27411,38230,41709,35453,38026,41530,36556,40432,93543,91954,85778,95080,94151,123047,151500,163419,196076.29,211299.71,222822,254202.54,287848.91,300932.24,331396.15,352079.64,403580.35,398114.42,376763.2,
Mozambique,MOZ,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.21,,,0.32,,,0.41,,0.54,,0.43,,0.79,,1.06,,1.37,,0.86,,1.23,,1.2,,0.6,,,,,,
Mozambique,MOZ,Population in largest city,EN.URB.LCTY,181223,194544,209034,224602,241355,259305,278618,299369,321698,345624,371366,391715,406806,422435,438687,455564,473115,491292,510193,529821,550233,569588,589481,610068,631404,653425,676246,699864,724341,749603,775783,802877,830956,859937,889970,921052,953265,986511,998585,1008730,1018992,1029330,1039787,1050351,1061036,1071801,1082689,1093689,1095226,1095878,1096531,1097185,1097839,1129019,1232663,1345821,1469545,1604256,1635392,1668740,1705886,1748247,1796872
Mozambique,MOZ,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.959850416,,,,,,,,,,1.858583427,,,,,,,,,,,,,,,1.488712887,,,,,,,
Mozambique,MOZ,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,
Mozambique,MOZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,19.79522184,19.92481203,18.05054152,17.22846442,16.80672269,16.87242798,19.91341991,24.12060302,24.86772487,23.93162393,26.10837438,27.41935484,28.48837209,31.29251701,30.66666667,31.29251701,31.97278912,32.43243243,32.87671233,10.18518519,14.44444444,8.333333333,4.6875,2.803738318,2.608695652,2.752293578,2.5,1.724137931,1.739130435,3.787878788,3.846153846,2.919708029,1.807228916,2.366863905,1.324503311,1.234567901,0.507614213,1.025641026,0.904977376,0.840336134,4.964539007,2.290076336,7.118644068,19.89664083,,,,,,,,
Mozambique,MOZ,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
Mozambique,MOZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
Mozambique,MOZ,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,24.9,,,,,205.9,,,198.9,,207,,,,,,,,,,,,
Mozambique,MOZ,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5,216.1,219.5,224.8,226.7,232.2,237.7,242.9,291.8,299.1,305.3,261.6,288.8,323.1,332.1,339.2,330,200.6,212.2,202.3,196.1,239.8,249.2,256.8,269.1,278.4,289,291,293.5,302.6,301.3,,
Mozambique,MOZ,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9228.5725,9614.933766,10030.00753,10456.7763,10860.32506,10952.40391,10917.79603,10295.90316,11618.45278,11265.69991,10856.44453,11615.14303,12693.22902,12856.27251,12924.2585,14246.21699,13726.1163,13570.21561,14246.85992,13012.27923,13896.53603,13922.80242,14947.59131,15667.74519,15855.46658,15361.22047,15038.51818,15473.8909,17072.12862,16573.88134,16255.45655,,
Mozambique,MOZ,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7543.8725,7590.1925,7656.725,7725.9525,7764.36,7784.5925,7668.0375,6962.0975,7925.9,7477,6817.1975,7786.2925,8647.375,8555.415,8201.6975,9194.5525,8561.7725,9174.7925,9600.0575,8339.7975,9174.475,8612.8075,9168.4625,9520.8825,9616.97,8934.59,8492.2125,8382.71,9511.4725,9309.35,9184.75,,
Mozambique,MOZ,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.82668363,25.9416198,-17.89817106,-8.294046754,-7.661017305,-18.01666847,-20.98298722,1499.475198,948.9043463,999.4174868,1454.409705,1212.204832,1807.449962,1506.5343,1764.728874,1559.699638,1649.278322,1912.28137,1582.154717,1995.60409,1995.60409,1995.60409,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182517038,0.145746315,0.18200602,0.193236154,0.154401922,0.161418584,0.143805556,0.143210899,0.125621328,0.111747276,0.127733211,0.112729198,0.114794074,0.130221959,0.121011413,0.101535109,0.100788454,0.112142425,0.104870441,0.109900148,0.110897665,0.126875849,0.130731777,0.13933131,0.15076284,0.160448879,0.204342486,0.194756952,0.180723638,0.193466382,0.180608917,,
Mozambique,MOZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,436.373,1026.76,374.034,216.353,707.731,627.057,850.744,638.058,1155.105,1448.465,1243.113,1745.492,1639.149,1701.488,1422.796,1375.125,1125.769,1719.823,2057.187,1895.839,2328.545,1595.145,1719.823,1287.117,979.089,766.403,770.07,781.071,806.74,836.076,828.742,817.741,832.409,909.416,876.413,935.085,953.42,1015.759,1026.76,1081.765,1213.777,1444.798,1334.788,1613.48,1639.149,1437.464,1518.138,1840.834,1749.159,1965.512,2115.859,2427.554,2317.544,3160.954,5526.169,3520.32,5625.178,,,,,,
Mozambique,MOZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,7.334,139.346,161.348,69.673,117.344,150.347,154.014,183.35,172.349,355.699,1327.454,1741.825,1320.12,,,,,,
Mozambique,MOZ,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,,,,,,,,,,,,86.27567954,87.29699784,86.47064119,87.08470184,88.16225255,89.08457964,87.65002723,90.31189265,90.27781493,88.3477397,90.35918673,90.30641198,91.26639036,92.30386739,92.21345901,92.1585953,91.99447278,92.00086009,91.96865256,74.18932359,74.40385396,73.85481963,73.30094232,73.62706632,73.3598618,73.29817104,72.39640418,86.22969701,86.10467153,82.5507687,79.53896432,80.10547254,77.42011743,76.02434721,76.50463466,75.76086871,74.77887554,75.50004002,74.94046411,74.64262594,73.86259297,71.83561277,71.31413294,69.14230614,,,,,,,,
Mozambique,MOZ,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,10.59685169,9.467766242,9.82783429,8.29113113,6.026978719,5.10531652,8.650911958,7.260672004,7.338615075,9.428113822,6.559890014,7.529247362,7.88647017,6.994617769,6.951816055,7.56735591,7.345714109,7.331499558,7.141184212,5.299956265,4.93977083,5.667589127,6.348433622,5.630632828,5.993570026,6.16629962,6.584568026,-1.728287543,-2.548042038,-1.190852453,-0.024659913,-1.542664671,4.111815137,-8.160794299,-18.70068108,-22.65432678,-21.28973904,-23.28186218,-22.17478442,-22.55164379,-24.98152384,-50.85034982,-53.47892405,-54.60162754,,,,,,,,
Mozambique,MOZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19174125,0.226685977,0.24980143,0.237913155,0.213354077,0.293336102,0.236603381,,
Mozambique,MOZ,"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.355467021,,0.362116665,,
Mozambique,MOZ,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25136566,,22.40437126,,20.765028,,25.94594574,21.62162209,20.39801025,24.01960754,18.53658485,20.38834953,20.38834953,20.57416344,19.61722565,17.53554535,18.95734596,20.37914658,15.38461494,13.46153831,10.57692337,10.09615421,9.615385056,11.05769253,12.01923084,12.5,
Mozambique,MOZ,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72660315,17.32032496,17.83182838,,,,16.38125332,14.77443419,13.74102073,12.92781589,14.67883047,14.39437582,
Mozambique,MOZ,Other expense (% of expense),GC.XPN.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.595502235,7.823242848,7.140964007,,,,0.520073574,0.997234969,0.636946119,0.54627978,0.976029444,1.049931546,
Mozambique,MOZ,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672857190,3501045060,4125408100,,,,16308929710,18109054460,27250404410,29703300000,27377800000,26997500000,
Mozambique,MOZ,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32504197930,39032757050,44372995930,,,,77842640390,85088763170,96464750020,1.12837E+11,1.24441E+11,1.39193E+11,
Mozambique,MOZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.743555,17.07722631,19.01307026,21.8246052,24.32001414,20.33008851,20.29887017,22.18829694,21.43811712,26.89564274,21.64615281,23.31194975,
Mozambique,MOZ,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.684051103,5.250284606,5.476772109,5.639037027,6.736542936,7.242624537,7.128243821,5.517345003,6.601371171,5.343231948,5.758912208,6.172469911,
Mozambique,MOZ,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27745462,14.54668895,14.21390452,15.27899879,15.41431462,13.01340773,13.28210457,11.98312297,12.93225739,13.6262618,13.01036947,16.16753106,
Mozambique,MOZ,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,
Mozambique,MOZ,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160734533,1420552314,1687094231,2108365097,2816125000,3445260000,3332926000,5493660428,7278817000,515520000,643000000,943033000,
Mozambique,MOZ,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12152494440,-13502428941,-11452898729,,,,-23460285785,12225605120,-35640409970,21101622000,-42615690000,-24478400000,
Mozambique,MOZ,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20310063947,17173511990,15425127000,34688723268,,,43843878289,52391758667,52289662000,46041190170,75944222510,50123894030,
Mozambique,MOZ,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7859129726,3670545909,4091600440,,,,18832189851,67379534589,17138339629,51282251856,29406935000,28548335000,
Mozambique,MOZ,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.31,,,,84.31,
